ID,Date,Category,Vendor,Amount,Type,Carbon_Score,Charity_Roundup
272,2025-10-23 05:52:08.887401,Groceries,Vendor_Groceries_2,-82.79,Expense,99.35,0.21
273,2025-10-24 04:26:08.887401,Dining,Vendor_Dining_3,-99.71,Expense,149.56,0.29
274,2025-10-25 04:50:08.887401,Transportation,Vendor_Transportation_3,-20.54,Expense,102.7,0.46
275,2025-10-25 18:01:08.887401,Transportation,Vendor_Transportation_3,-44.97,Expense,224.85,0.03
276,2025-10-27 04:05:08.887401,Transportation,Vendor_Transportation_2,-61.73,Expense,308.65,0.27
278,2025-10-27 19:20:08.887401,Groceries,Vendor_Groceries_2,-80.85,Expense,97.02,0.15
277,2025-10-28 03:20:08.887401,Groceries,Vendor_Groceries_4,-115.11,Expense,138.13,0.89
280,2025-10-30 00:08:08.887401,Groceries,Vendor_Groceries_1,-55.87,Expense,67.04,0.13
279,2025-10-30 03:00:08.887401,Groceries,Vendor_Groceries_1,-52.07,Expense,62.48,0.93
281,2025-10-30 07:55:08.887401,Healthcare,Vendor_Healthcare_2,-186.01,Expense,18.6,0.99
283,2025-10-30 19:43:08.887401,Groceries,Vendor_Groceries_5,-139.63,Expense,167.56,0.37
282,2025-10-30 21:05:08.887401,Entertainment,Vendor_Entertainment_1,-146.18,Expense,43.85,0.82
284,2025-10-31 19:55:08.887401,Transportation,Vendor_Transportation_4,-44.58,Expense,222.9,0.42
285,2025-11-01 01:12:08.887401,Transportation,Vendor_Transportation_3,-61.63,Expense,308.15,0.37
290,2025-11-01 09:55:08.887401,Housing,Property Management,-1800.0,Expense,900.0,0.0
289,2025-11-01 09:55:08.887401,Subscriptions,Gym,-45.0,Expense,4.5,0.0
288,2025-11-01 09:55:08.887401,Subscriptions,Adobe,-56.99,Expense,5.7,0.01
287,2025-11-01 09:55:08.887401,Subscriptions,Netflix,-15.99,Expense,1.6,0.01
286,2025-11-01 09:55:08.887401,Income,Employer INC,5500.0,Income,0.0,0.0
291,2025-11-03 06:32:08.887401,Transportation,Vendor_Transportation_2,-56.27,Expense,281.35,0.73
292,2025-11-03 19:21:08.887401,Entertainment,Vendor_Entertainment_4,-132.26,Expense,39.68,0.74
293,2025-11-04 03:52:08.887401,Utilities,Vendor_Utilities_5,-282.4,Expense,706.0,0.6
294,2025-11-05 00:08:08.887401,Shopping,Vendor_Shopping_1,-58.9,Expense,117.8,0.1
295,2025-11-05 23:31:08.887401,Entertainment,Vendor_Entertainment_4,-38.65,Expense,11.59,0.35
298,2025-11-06 20:10:08.887401,Groceries,Vendor_Groceries_1,-84.86,Expense,101.83,0.14
296,2025-11-07 01:48:08.887401,Entertainment,Vendor_Entertainment_1,-39.48,Expense,11.84,0.52
297,2025-11-07 04:03:08.887401,Groceries,Vendor_Groceries_4,-118.63,Expense,142.36,0.37
300,2025-11-08 03:22:08.887401,Dining,Vendor_Dining_1,-81.84,Expense,122.76,0.16
299,2025-11-08 04:13:08.887401,Groceries,Vendor_Groceries_5,-137.76,Expense,165.31,0.24
301,2025-11-08 21:00:08.887401,Dining,Vendor_Dining_5,-99.05,Expense,148.57,0.95
304,2025-11-09 19:30:08.887401,Shopping,Vendor_Shopping_5,-141.14,Expense,282.28,0.86
302,2025-11-10 00:54:08.887401,Transportation,Vendor_Transportation_2,-51.08,Expense,255.4,0.92
303,2025-11-10 08:24:08.887401,Entertainment,Vendor_Entertainment_5,-67.91,Expense,20.37,0.09
305,2025-11-10 19:27:08.887401,Dining,Vendor_Dining_4,-58.41,Expense,87.61,0.59
308,2025-11-12 01:08:08.887401,Dining,Vendor_Dining_1,-43.86,Expense,65.79,0.14
307,2025-11-12 07:05:08.887401,Groceries,Vendor_Groceries_5,-93.33,Expense,112.0,0.67
306,2025-11-12 07:26:08.887401,Groceries,Vendor_Groceries_1,-90.38,Expense,108.46,0.62
309,2025-11-12 23:56:08.887401,Transportation,Vendor_Transportation_5,-56.18,Expense,280.9,0.82
310,2025-11-13 03:34:08.887401,Entertainment,Vendor_Entertainment_5,-23.65,Expense,7.09,0.35
311,2025-11-13 04:41:08.887401,Entertainment,Vendor_Entertainment_2,-76.45,Expense,22.93,0.55
312,2025-11-14 03:18:08.887401,Dining,Vendor_Dining_3,-58.78,Expense,88.17,0.22
314,2025-11-14 20:49:08.887401,Groceries,Vendor_Groceries_2,-53.72,Expense,64.46,0.28
315,2025-11-14 20:55:08.887401,Healthcare,Vendor_Healthcare_5,-318.77,Expense,31.88,0.23
313,2025-11-14 20:59:08.887401,Shopping,Vendor_Shopping_3,-238.77,Expense,477.54,0.23
316,2025-11-17 19:39:08.887401,Groceries,Vendor_Groceries_3,-68.51,Expense,82.21,0.49
317,2025-11-20 05:29:08.887401,Dining,Vendor_Dining_1,-67.5,Expense,101.25,0.5
318,2025-11-20 05:49:08.887401,Transportation,Vendor_Transportation_1,-72.34,Expense,361.7,0.66
320,2025-11-22 19:44:08.887401,Transportation,Vendor_Transportation_5,-72.38,Expense,361.9,0.62
319,2025-11-23 07:22:08.887401,Dining,Vendor_Dining_2,-61.64,Expense,92.46,0.36
321,2025-11-24 08:51:08.887401,Transportation,Vendor_Transportation_1,-45.3,Expense,226.5,0.7
322,2025-11-24 21:28:08.887401,Transportation,Vendor_Transportation_5,-44.67,Expense,223.35,0.33
323,2025-11-26 17:58:08.887401,Entertainment,Vendor_Entertainment_5,-72.53,Expense,21.76,0.47
324,2025-11-27 02:24:08.887401,Transportation,Vendor_Transportation_3,-37.88,Expense,189.4,0.12
326,2025-11-28 01:12:08.887401,Utilities,Vendor_Utilities_2,-121.1,Expense,302.75,0.9
325,2025-11-28 02:03:08.887401,Dining,Vendor_Dining_2,-69.17,Expense,103.75,0.83
327,2025-11-29 00:08:08.887401,Groceries,Vendor_Groceries_1,-98.25,Expense,117.9,0.75
328,2025-11-29 22:19:08.887401,Groceries,Vendor_Groceries_3,-64.08,Expense,76.9,0.92
329,2025-11-30 00:24:08.887401,Shopping,Vendor_Shopping_1,-235.75,Expense,471.5,0.25
331,2025-11-30 21:05:08.887401,Groceries,Vendor_Groceries_1,-76.06,Expense,91.27,0.94
332,2025-11-30 23:00:08.887401,Transportation,Vendor_Transportation_5,-68.17,Expense,340.85,0.83
330,2025-12-01 04:40:08.887401,Dining,Vendor_Dining_4,-35.45,Expense,53.18,0.55
333,2025-12-01 09:55:08.887401,Income,Employer INC,5500.0,Income,0.0,0.0
334,2025-12-01 09:55:08.887401,Subscriptions,Netflix,-15.99,Expense,1.6,0.01
335,2025-12-01 09:55:08.887401,Subscriptions,Adobe,-58.99,Expense,5.9,0.01
336,2025-12-01 09:55:08.887401,Subscriptions,Gym,-45.0,Expense,4.5,0.0
337,2025-12-01 09:55:08.887401,Housing,Property Management,-1800.0,Expense,900.0,0.0
338,2025-12-01 19:30:08.887401,Groceries,Vendor_Groceries_2,-57.0,Expense,68.4,0.0
339,2025-12-02 06:28:08.887401,Utilities,Vendor_Utilities_1,-233.93,Expense,584.83,0.07
340,2025-12-03 00:09:08.887401,Entertainment,Vendor_Entertainment_2,-55.02,Expense,16.51,0.98
341,2025-12-03 00:25:08.887401,Entertainment,Vendor_Entertainment_1,-198.32,Expense,59.5,0.68
344,2025-12-03 19:38:08.887401,Entertainment,Vendor_Entertainment_4,-29.73,Expense,8.92,0.27
343,2025-12-04 02:58:08.887401,Transportation,Vendor_Transportation_5,-21.23,Expense,106.15,0.77
342,2025-12-04 08:26:08.887401,Healthcare,Vendor_Healthcare_1,-418.89,Expense,41.89,0.11
345,2025-12-05 02:20:08.887401,Groceries,Vendor_Groceries_5,-122.46,Expense,146.95,0.54
346,2025-12-05 21:24:08.887401,Dining,Vendor_Dining_5,-87.31,Expense,130.97,0.69
348,2025-12-06 19:06:08.887401,Transportation,Vendor_Transportation_4,-35.66,Expense,178.3,0.34
347,2025-12-07 03:47:08.887401,Groceries,Vendor_Groceries_5,-119.58,Expense,143.5,0.42
349,2025-12-07 21:43:08.887401,Entertainment,Vendor_Entertainment_5,-114.77,Expense,34.43,0.23
350,2025-12-08 00:13:08.887401,Groceries,Vendor_Groceries_1,-109.92,Expense,131.9,0.08
351,2025-12-08 20:50:08.887401,Dining,Vendor_Dining_2,-88.39,Expense,132.59,0.61
353,2025-12-09 05:58:08.887401,Groceries,Vendor_Groceries_4,-119.47,Expense,143.36,0.53
352,2025-12-09 06:42:08.887401,Groceries,Vendor_Groceries_2,-80.09,Expense,96.11,0.91
355,2025-12-10 23:27:08.887401,Transportation,Vendor_Transportation_1,-69.62,Expense,348.1,0.38
354,2025-12-11 04:10:08.887401,Groceries,Vendor_Groceries_1,-62.78,Expense,75.34,0.22
356,2025-12-11 04:31:08.887401,Entertainment,Vendor_Entertainment_3,-119.39,Expense,35.82,0.61
358,2025-12-12 00:57:08.887401,Dining,Vendor_Dining_4,-73.14,Expense,109.71,0.86
357,2025-12-12 06:20:08.887401,Groceries,Vendor_Groceries_1,-85.15,Expense,102.18,0.85
359,2025-12-12 22:19:08.887401,Dining,Vendor_Dining_2,-85.51,Expense,128.27,0.49
361,2025-12-14 21:27:08.887401,Dining,Vendor_Dining_1,-54.52,Expense,81.78,0.48
360,2025-12-15 06:47:08.887401,Dining,Vendor_Dining_2,-41.52,Expense,62.28,0.48
362,2025-12-16 05:19:08.887401,Groceries,Vendor_Groceries_1,-57.43,Expense,68.92,0.57
363,2025-12-16 18:06:08.887401,Transportation,Vendor_Transportation_5,-47.54,Expense,237.7,0.46
364,2025-12-17 20:07:08.887401,Shopping,Vendor_Shopping_5,-247.74,Expense,495.48,0.26
366,2025-12-17 21:51:08.887401,Transportation,Vendor_Transportation_1,-42.15,Expense,210.75,0.85
365,2025-12-18 07:47:08.887401,Groceries,Vendor_Groceries_4,-75.64,Expense,90.77,0.36
367,2025-12-18 19:38:08.887401,Utilities,Vendor_Utilities_1,-266.99,Expense,667.48,0.01
369,2025-12-19 19:10:08.887401,Groceries,Vendor_Groceries_5,-114.52,Expense,137.42,0.48
370,2025-12-19 21:51:08.887401,Groceries,Vendor_Groceries_1,-124.59,Expense,149.51,0.41
368,2025-12-20 05:10:08.887401,Groceries,Vendor_Groceries_1,-86.65,Expense,103.98,0.35
372,2025-12-21 02:25:08.887401,Groceries,Vendor_Groceries_5,-75.99,Expense,91.19,0.01
371,2025-12-21 06:30:08.887401,Shopping,Vendor_Shopping_1,-48.4,Expense,96.8,0.6
374,2025-12-22 01:43:08.887401,Transportation,Vendor_Transportation_5,-79.21,Expense,396.05,0.79
373,2025-12-22 03:54:08.887401,Groceries,Vendor_Groceries_2,-56.74,Expense,68.09,0.26
375,2025-12-23 18:34:08.887401,Shopping,Vendor_Shopping_4,-281.03,Expense,562.06,0.97
378,2025-12-24 21:04:08.887401,Transportation,Vendor_Transportation_4,-31.42,Expense,157.1,0.58
377,2025-12-24 21:13:08.887401,Transportation,Vendor_Transportation_3,-47.51,Expense,237.55,0.49
376,2025-12-25 08:28:08.887401,Transportation,Vendor_Transportation_5,-42.44,Expense,212.2,0.56
379,2025-12-25 21:40:08.887401,Groceries,Vendor_Groceries_2,-100.13,Expense,120.16,0.87
381,2025-12-27 01:39:08.887401,Groceries,Vendor_Groceries_5,-110.93,Expense,133.12,0.07
380,2025-12-27 04:56:08.887401,Groceries,Vendor_Groceries_3,-142.27,Expense,170.72,0.73
383,2025-12-27 19:23:08.887401,Shopping,Vendor_Shopping_2,-193.17,Expense,386.34,0.83
382,2025-12-27 22:51:08.887401,Transportation,Vendor_Transportation_2,-72.32,Expense,361.6,0.68
384,2025-12-28 03:10:08.887401,Groceries,Vendor_Groceries_3,-125.14,Expense,150.17,0.86
385,2025-12-29 03:24:08.887401,Dining,Vendor_Dining_1,-79.35,Expense,119.02,0.65
386,2025-12-29 20:37:08.887401,Groceries,Vendor_Groceries_4,-82.34,Expense,98.81,0.66
387,2026-01-01 07:12:08.887401,Dining,Vendor_Dining_3,-61.48,Expense,92.22,0.52
388,2026-01-01 09:55:08.887401,Income,Employer INC,5500.0,Income,0.0,0.0
389,2026-01-01 09:55:08.887401,Subscriptions,Netflix,-15.99,Expense,1.6,0.01
390,2026-01-01 09:55:08.887401,Subscriptions,Adobe,-58.99,Expense,5.9,0.01
391,2026-01-01 09:55:08.887401,Subscriptions,Gym,-45.0,Expense,4.5,0.0
392,2026-01-01 09:55:08.887401,Housing,Property Management,-1800.0,Expense,900.0,0.0
393,2026-01-01 18:33:08.887401,Utilities,Vendor_Utilities_3,-202.13,Expense,505.32,0.87
394,2026-01-02 08:19:08.887401,Groceries,Vendor_Groceries_4,-106.99,Expense,128.39,0.01
396,2026-01-04 22:10:08.887401,Groceries,Vendor_Groceries_2,-80.58,Expense,96.7,0.42
395,2026-01-05 00:49:08.887401,Dining,Vendor_Dining_3,-87.04,Expense,130.56,0.96
397,2026-01-05 18:51:08.887401,Entertainment,Vendor_Entertainment_4,-191.94,Expense,57.58,0.06
398,2026-01-05 20:33:08.887401,Groceries,Vendor_Groceries_4,-128.89,Expense,154.67,0.11
399,2026-01-08 03:39:08.887401,Transportation,Vendor_Transportation_1,-32.96,Expense,164.8,0.04
402,2026-01-08 18:38:08.887401,Dining,Vendor_Dining_4,-89.58,Expense,134.37,0.42
400,2026-01-09 01:43:08.887401,Groceries,Vendor_Groceries_4,-84.35,Expense,101.22,0.65
401,2026-01-09 03:33:08.887401,Entertainment,Vendor_Entertainment_5,-130.58,Expense,39.17,0.42
403,2026-01-09 20:38:08.887401,Shopping,Vendor_Shopping_5,-213.0,Expense,426.0,0.0
404,2026-01-11 18:33:08.887401,Groceries,Vendor_Groceries_5,-146.05,Expense,175.26,0.95
406,2026-01-12 04:15:08.887401,Groceries,Vendor_Groceries_3,-142.8,Expense,171.36,0.2
405,2026-01-12 04:16:08.887401,Dining,Vendor_Dining_5,-32.96,Expense,49.44,0.04
407,2026-01-13 22:50:08.887401,Dining,Vendor_Dining_5,-50.33,Expense,75.5,0.67
409,2026-01-15 18:59:08.887401,Dining,Vendor_Dining_4,-33.79,Expense,50.69,0.21
410,2026-01-15 22:43:08.887401,Groceries,Vendor_Groceries_4,-126.75,Expense,152.1,0.25
408,2026-01-16 07:02:08.887401,Groceries,Vendor_Groceries_3,-82.34,Expense,98.81,0.66
413,2026-01-16 19:07:08.887401,Dining,Vendor_Dining_4,-49.04,Expense,73.56,0.96
412,2026-01-16 21:22:08.887401,Transportation,Vendor_Transportation_3,-70.34,Expense,351.7,0.66
411,2026-01-16 23:35:08.887401,Shopping,Vendor_Shopping_1,-195.67,Expense,391.34,0.33
414,2026-01-17 22:03:08.887401,Groceries,Vendor_Groceries_4,-123.37,Expense,148.04,0.63
415,2026-01-18 05:03:08.887401,Groceries,Vendor_Groceries_1,-142.96,Expense,171.55,0.04
416,2026-01-19 03:02:08.887401,Groceries,Vendor_Groceries_2,-63.91,Expense,76.69,0.09
418,2026-01-20 01:41:08.887401,Dining,Vendor_Dining_5,-42.7,Expense,64.05,0.3
419,2026-01-20 03:22:08.887401,Shopping,Vendor_Shopping_3,-217.23,Expense,434.46,0.77
417,2026-01-20 07:49:08.887401,Entertainment,Vendor_Entertainment_5,-44.0,Expense,13.2,0.0
420,2026-01-21 22:42:08.887401,Transportation,Vendor_Transportation_3,-53.62,Expense,268.1,0.38
421,2026-01-22 01:13:08.887401,Groceries,Vendor_Groceries_1,-144.39,Expense,173.27,0.61
422,2026-01-22 08:09:08.887401,Dining,Vendor_Dining_4,-71.26,Expense,106.89,0.74
424,2026-01-23 21:35:08.887401,Transportation,Vendor_Transportation_1,-67.54,Expense,337.7,0.46
423,2026-01-23 21:57:08.887401,Dining,Vendor_Dining_4,-68.15,Expense,102.23,0.85
425,2026-01-24 08:51:08.887401,Dining,Vendor_Dining_2,-78.86,Expense,118.29,0.14
427,2026-01-25 01:44:08.887401,Shopping,Vendor_Shopping_1,-286.09,Expense,572.18,0.91
426,2026-01-25 04:20:08.887401,Shopping,Vendor_Shopping_4,-124.19,Expense,248.38,0.81
428,2026-01-25 08:23:08.887401,Shopping,Vendor_Shopping_4,-71.81,Expense,143.62,0.19
429,2026-01-25 21:09:08.887401,Groceries,Vendor_Groceries_1,-79.92,Expense,95.9,0.08
430,2026-01-28 04:16:08.887401,Dining,Vendor_Dining_2,-61.88,Expense,92.82,0.12
431,2026-01-28 07:26:08.887401,Healthcare,Vendor_Healthcare_2,-371.1,Expense,37.11,0.9
432,2026-01-28 07:53:08.887401,Groceries,Vendor_Groceries_1,-57.95,Expense,69.54,0.05
435,2026-01-28 17:59:08.887401,Entertainment,Vendor_Entertainment_2,-196.32,Expense,58.9,0.68
434,2026-01-28 19:00:08.887401,Transportation,Vendor_Transportation_2,-24.05,Expense,120.25,0.95
433,2026-01-29 00:59:08.887401,Groceries,Vendor_Groceries_3,-113.53,Expense,136.24,0.47
438,2026-01-29 23:21:08.887401,Groceries,Vendor_Groceries_1,-108.28,Expense,129.94,0.72
437,2026-01-30 05:13:08.887401,Groceries,Vendor_Groceries_2,-93.83,Expense,112.6,0.17
436,2026-01-30 08:08:08.887401,Entertainment,Vendor_Entertainment_5,-143.79,Expense,43.14,0.21
440,2026-01-30 20:59:08.887401,Dining,Vendor_Dining_1,-70.31,Expense,105.47,0.69
439,2026-01-30 22:19:08.887401,Transportation,Vendor_Transportation_2,-72.07,Expense,360.35,0.93
442,2026-01-31 18:34:08.887401,Dining,Vendor_Dining_1,-34.74,Expense,52.11,0.26
441,2026-02-01 00:00:08.887401,Transportation,Vendor_Transportation_4,-74.64,Expense,373.2,0.36
443,2026-02-01 03:56:08.887401,Dining,Vendor_Dining_1,-43.7,Expense,65.55,0.3
444,2026-02-01 09:55:08.887401,Income,Employer INC,5500.0,Income,0.0,0.0
445,2026-02-01 09:55:08.887401,Subscriptions,Netflix,-15.99,Expense,1.6,0.01
446,2026-02-01 09:55:08.887401,Subscriptions,Adobe,-58.99,Expense,5.9,0.01
447,2026-02-01 09:55:08.887401,Subscriptions,Gym,-45.0,Expense,4.5,0.0
448,2026-02-01 09:55:08.887401,Housing,Property Management,-1800.0,Expense,900.0,0.0
449,2026-02-01 22:20:08.887401,Transportation,Vendor_Transportation_1,-40.88,Expense,204.4,0.12
450,2026-02-03 04:23:08.887401,Groceries,Vendor_Groceries_5,-108.7,Expense,130.44,0.3
451,2026-02-03 18:41:08.887401,Groceries,Vendor_Groceries_5,-76.22,Expense,91.46,0.78
452,2026-02-04 01:27:08.887401,Transportation,Vendor_Transportation_5,-73.15,Expense,365.75,0.85
453,2026-02-05 03:41:08.887401,Entertainment,Vendor_Entertainment_1,-189.55,Expense,56.87,0.45
456,2026-02-05 18:02:08.887401,Dining,Vendor_Dining_2,-78.75,Expense,118.12,0.25
455,2026-02-05 21:32:08.887401,Dining,Vendor_Dining_1,-73.06,Expense,109.59,0.94
454,2026-02-05 22:06:08.887401,Transportation,Vendor_Transportation_2,-79.28,Expense,396.4,0.72
457,2026-02-06 19:34:08.887401,Dining,Vendor_Dining_5,-34.88,Expense,52.32,0.12
458,2026-02-08 22:21:08.887401,Dining,Vendor_Dining_2,-60.82,Expense,91.23,0.18
459,2026-02-11 02:23:08.887401,Entertainment,Vendor_Entertainment_1,-66.47,Expense,19.94,0.53
460,2026-02-11 20:18:08.887401,Groceries,Vendor_Groceries_3,-123.78,Expense,148.54,0.22
461,2026-02-14 21:05:08.887401,Groceries,Vendor_Groceries_4,-124.09,Expense,148.91,0.91
462,2026-02-18 19:13:08.887401,Utilities,Vendor_Utilities_1,-183.92,Expense,459.8,0.08
463,2026-02-20 00:41:08.887401,Groceries,Vendor_Groceries_2,-63.71,Expense,76.45,0.29
466,2026-02-20 22:01:08.887401,Entertainment,Vendor_Entertainment_1,-184.47,Expense,55.34,0.53
464,2026-02-21 02:26:08.887401,Entertainment,Vendor_Entertainment_4,-67.75,Expense,20.32,0.25
465,2026-02-21 06:00:08.887401,Healthcare,Vendor_Healthcare_5,-269.2,Expense,26.92,0.8
467,2026-02-22 22:24:08.887401,Utilities,Vendor_Utilities_5,-252.24,Expense,630.6,0.76
469,2026-02-23 21:53:08.887401,Shopping,Vendor_Shopping_1,-189.29,Expense,378.58,0.71
468,2026-02-24 07:53:08.887401,Dining,Vendor_Dining_1,-75.27,Expense,112.91,0.73
470,2026-02-25 07:51:08.887401,Transportation,Vendor_Transportation_3,-37.73,Expense,188.65,0.27
471,2026-02-27 20:21:08.887401,Groceries,Vendor_Groceries_1,-83.26,Expense,99.91,0.74
472,2026-02-28 21:09:08.887401,Transportation,Vendor_Transportation_2,-25.22,Expense,126.1,0.78
473,2026-03-01 09:55:08.887401,Income,Employer INC,5500.0,Income,0.0,0.0
474,2026-03-01 09:55:08.887401,Subscriptions,Netflix,-15.99,Expense,1.6,0.01
475,2026-03-01 09:55:08.887401,Subscriptions,Adobe,-58.99,Expense,5.9,0.01
476,2026-03-01 09:55:08.887401,Subscriptions,Gym,-45.0,Expense,4.5,0.0
477,2026-03-01 09:55:08.887401,Housing,Property Management,-1800.0,Expense,900.0,0.0
478,2026-03-01 20:39:08.887401,Transportation,Vendor_Transportation_4,-36.64,Expense,183.2,0.36
481,2026-03-02 19:29:08.887401,Utilities,Vendor_Utilities_3,-244.29,Expense,610.73,0.71
479,2026-03-02 23:41:08.887401,Groceries,Vendor_Groceries_3,-113.16,Expense,135.79,0.84
480,2026-03-03 07:26:08.887401,Dining,Vendor_Dining_4,-69.68,Expense,104.52,0.32
482,2026-03-04 03:39:08.887401,Transportation,Vendor_Transportation_1,-52.25,Expense,261.25,0.75
483,2026-03-04 08:52:08.887401,Shopping,Vendor_Shopping_5,-204.18,Expense,408.36,0.82
484,2026-03-06 02:51:08.887401,Groceries,Vendor_Groceries_2,-85.51,Expense,102.61,0.49
485,2026-03-06 03:14:08.887401,Transportation,Vendor_Transportation_2,-63.95,Expense,319.75,0.05
486,2026-03-06 03:18:08.887401,Healthcare,Vendor_Healthcare_2,-242.27,Expense,24.23,0.73
487,2026-03-07 07:49:08.887401,Transportation,Vendor_Transportation_5,-77.28,Expense,386.4,0.72
488,2026-03-08 02:07:08.887401,Entertainment,Vendor_Entertainment_2,-51.07,Expense,15.32,0.93
489,2026-03-08 06:44:08.887401,Entertainment,Vendor_Entertainment_4,-109.9,Expense,32.97,0.1
490,2026-03-08 07:44:08.887401,Entertainment,Vendor_Entertainment_3,-91.55,Expense,27.46,0.45
491,2026-03-09 02:02:08.887401,Dining,Vendor_Dining_3,-52.8,Expense,79.2,0.2
492,2026-03-11 19:56:08.887401,Dining,Vendor_Dining_2,-91.21,Expense,136.81,0.79
493,2026-03-14 01:23:08.887401,Dining,Vendor_Dining_4,-96.03,Expense,144.05,0.97
495,2026-03-16 18:30:08.887401,Groceries,Vendor_Groceries_1,-73.1,Expense,87.72,0.9
496,2026-03-16 22:43:08.887401,Groceries,Vendor_Groceries_2,-71.02,Expense,85.22,0.98
494,2026-03-17 03:18:08.887401,Transportation,Vendor_Transportation_5,-27.08,Expense,135.4,0.92
498,2026-03-17 19:56:08.887401,Transportation,Vendor_Transportation_4,-46.39,Expense,231.95,0.61
497,2026-03-18 02:03:08.887401,Dining,Vendor_Dining_5,-90.79,Expense,136.19,0.21
499,2026-03-18 08:39:08.887401,Dining,Vendor_Dining_4,-47.59,Expense,71.39,0.41
500,2026-03-20 06:10:08.887401,Entertainment,Vendor_Entertainment_2,-21.96,Expense,6.59,0.04
501,2026-03-20 21:07:08.887401,Groceries,Vendor_Groceries_1,-133.41,Expense,160.09,0.59
502,2026-03-20 21:18:08.887401,Transportation,Vendor_Transportation_4,-40.4,Expense,202.0,0.6
503,2026-03-21 03:47:08.887401,Entertainment,Vendor_Entertainment_4,-148.48,Expense,44.54,0.52
506,2026-03-21 19:44:08.887401,Groceries,Vendor_Groceries_4,-83.45,Expense,100.14,0.55
504,2026-03-21 20:04:08.887401,Entertainment,Vendor_Entertainment_3,-35.99,Expense,10.8,0.01
505,2026-03-22 05:25:08.887401,Groceries,Vendor_Groceries_4,-83.53,Expense,100.24,0.47
507,2026-03-22 19:50:08.887401,Shopping,Vendor_Shopping_1,-134.97,Expense,269.94,0.03
508,2026-03-23 05:00:08.887401,Healthcare,Vendor_Healthcare_2,-358.9,Expense,35.89,0.1
509,2026-03-23 22:08:08.887401,Entertainment,Vendor_Entertainment_3,-106.51,Expense,31.95,0.49
510,2026-03-23 22:38:08.887401,Groceries,Vendor_Groceries_5,-87.16,Expense,104.59,0.84
511,2026-03-24 18:25:08.887401,Groceries,Vendor_Groceries_1,-120.88,Expense,145.06,0.12
514,2026-03-25 20:09:08.887401,Transportation,Vendor_Transportation_3,-65.8,Expense,329.0,0.2
512,2026-03-25 20:44:08.887401,Entertainment,Vendor_Entertainment_4,-171.48,Expense,51.44,0.52
513,2026-03-26 04:42:08.887401,Healthcare,Vendor_Healthcare_2,-98.28,Expense,9.83,0.72
516,2026-03-28 07:55:08.887401,Dining,Vendor_Dining_5,-88.49,Expense,132.73,0.51
515,2026-03-28 08:19:08.887401,Healthcare,Vendor_Healthcare_5,-329.47,Expense,32.95,0.53
518,2026-03-28 20:40:08.887401,Groceries,Vendor_Groceries_2,-92.34,Expense,110.81,0.66
517,2026-03-29 04:45:08.887401,Dining,Vendor_Dining_1,-32.48,Expense,48.72,0.52
519,2026-03-29 08:17:08.887401,Transportation,Vendor_Transportation_1,-31.0,Expense,155.0,0.0
522,2026-03-30 03:15:08.887401,Groceries,Vendor_Groceries_1,-61.01,Expense,73.21,0.99
520,2026-03-30 04:59:08.887401,Dining,Vendor_Dining_2,-44.68,Expense,67.02,0.32
521,2026-03-30 07:40:08.887401,Entertainment,Vendor_Entertainment_1,-125.31,Expense,37.59,0.69
524,2026-03-31 03:14:08.887401,Dining,Vendor_Dining_4,-96.82,Expense,145.23,0.18
523,2026-03-31 04:48:08.887401,Transportation,Vendor_Transportation_2,-58.5,Expense,292.5,0.5
525,2026-03-31 21:44:08.887401,Utilities,Vendor_Utilities_1,-146.59,Expense,366.48,0.41
526,2026-04-01 09:55:08.887401,Income,Employer INC,5500.0,Income,0.0,0.0
527,2026-04-01 09:55:08.887401,Subscriptions,Netflix,-15.99,Expense,1.6,0.01
528,2026-04-01 09:55:08.887401,Subscriptions,Adobe,-58.99,Expense,5.9,0.01
529,2026-04-01 09:55:08.887401,Subscriptions,Gym,-45.0,Expense,4.5,0.0
530,2026-04-01 09:55:08.887401,Housing,Property Management,-1800.0,Expense,900.0,0.0
531,2026-04-01 22:54:08.887401,Groceries,Vendor_Groceries_2,-96.04,Expense,115.25,0.96
532,2026-04-02 20:17:08.887401,Entertainment,Vendor_Entertainment_2,-188.46,Expense,56.54,0.54
533,2026-04-02 21:31:08.887401,Transportation,Vendor_Transportation_5,-42.92,Expense,214.6,0.08
536,2026-04-03 19:08:08.887401,Transportation,Vendor_Transportation_1,-60.14,Expense,300.7,0.86
534,2026-04-04 02:13:08.887401,Entertainment,Vendor_Entertainment_3,-185.09,Expense,55.53,0.91
535,2026-04-04 07:32:08.887401,Groceries,Vendor_Groceries_3,-148.28,Expense,177.94,0.72
537,2026-04-04 20:26:08.887401,Groceries,Vendor_Groceries_1,-60.97,Expense,73.16,0.03
538,2026-04-05 01:35:08.887401,Dining,Vendor_Dining_4,-50.74,Expense,76.11,0.26
539,2026-04-05 08:21:08.887401,Healthcare,Vendor_Healthcare_2,-77.93,Expense,7.79,0.07
541,2026-04-06 19:32:08.887401,Dining,Vendor_Dining_4,-96.52,Expense,144.78,0.48
540,2026-04-07 07:10:08.887401,Transportation,Vendor_Transportation_3,-62.25,Expense,311.25,0.75
542,2026-04-07 22:26:08.887401,Dining,Vendor_Dining_3,-86.22,Expense,129.33,0.78
543,2026-04-08 18:34:08.887401,Dining,Vendor_Dining_1,-44.86,Expense,67.29,0.14
