ID,Date,Category,Vendor,Amount,Type,Carbon_Score,Charity_Roundup
272,2025-10-08 18:49:29.318005,Groceries,Vendor_Groceries_5,-63.85,Expense,76.62,0.15
273,2025-10-09 09:19:29.318005,Groceries,Vendor_Groceries_3,-147.34,Expense,176.81,0.66
274,2025-10-09 10:06:29.318005,Entertainment,Vendor_Entertainment_1,-25.2,Expense,7.56,0.8
275,2025-10-09 15:02:29.318005,Dining,Vendor_Dining_4,-55.08,Expense,82.62,0.92
277,2025-10-10 20:41:29.318005,Shopping,Vendor_Shopping_4,-286.71,Expense,573.42,0.29
276,2025-10-10 21:03:29.318005,Dining,Vendor_Dining_3,-40.98,Expense,61.47,0.02
278,2025-10-11 13:43:29.318005,Dining,Vendor_Dining_4,-59.87,Expense,89.8,0.13
279,2025-10-13 09:11:29.318005,Groceries,Vendor_Groceries_5,-138.45,Expense,166.14,0.55
281,2025-10-13 14:07:29.318005,Transportation,Vendor_Transportation_3,-28.83,Expense,144.15,0.17
280,2025-10-13 20:51:29.318005,Utilities,Vendor_Utilities_5,-251.5,Expense,628.75,0.5
282,2025-10-14 20:55:29.318005,Groceries,Vendor_Groceries_5,-87.73,Expense,105.28,0.27
283,2025-10-15 10:05:29.318005,Groceries,Vendor_Groceries_1,-145.92,Expense,175.1,0.08
284,2025-10-16 15:14:29.318005,Groceries,Vendor_Groceries_2,-65.77,Expense,78.92,0.23
285,2025-10-16 17:00:29.318005,Transportation,Vendor_Transportation_4,-68.2,Expense,341.0,0.8
287,2025-10-17 08:18:29.318005,Dining,Vendor_Dining_4,-91.12,Expense,136.68,0.88
286,2025-10-17 16:20:29.318005,Dining,Vendor_Dining_3,-60.28,Expense,90.42,0.72
288,2025-10-18 12:24:29.318005,Transportation,Vendor_Transportation_2,-67.9,Expense,339.5,0.1
290,2025-10-18 12:30:29.318005,Utilities,Vendor_Utilities_2,-294.08,Expense,735.2,0.92
289,2025-10-18 14:59:29.318005,Utilities,Vendor_Utilities_5,-274.15,Expense,685.38,0.85
291,2025-10-20 12:26:29.318005,Transportation,Vendor_Transportation_5,-35.75,Expense,178.75,0.25
292,2025-10-21 20:02:29.318005,Dining,Vendor_Dining_5,-68.31,Expense,102.47,0.69
293,2025-10-21 22:01:29.318005,Entertainment,Vendor_Entertainment_4,-144.29,Expense,43.29,0.71
296,2025-10-22 11:32:29.318005,Groceries,Vendor_Groceries_4,-58.81,Expense,70.57,0.19
294,2025-10-22 13:36:29.318005,Dining,Vendor_Dining_1,-97.83,Expense,146.75,0.17
295,2025-10-22 18:02:29.318005,Entertainment,Vendor_Entertainment_5,-180.18,Expense,54.05,0.82
298,2025-10-23 09:22:29.318005,Utilities,Vendor_Utilities_4,-191.21,Expense,478.03,0.79
297,2025-10-23 12:06:29.318005,Groceries,Vendor_Groceries_4,-102.03,Expense,122.44,0.97
299,2025-10-24 11:11:29.318005,Transportation,Vendor_Transportation_5,-47.26,Expense,236.3,0.74
300,2025-10-24 19:36:29.318005,Groceries,Vendor_Groceries_3,-106.46,Expense,127.75,0.54
303,2025-10-25 08:22:29.318005,Transportation,Vendor_Transportation_1,-63.46,Expense,317.3,0.54
301,2025-10-25 13:57:29.318005,Groceries,Vendor_Groceries_3,-99.29,Expense,119.15,0.71
302,2025-10-25 16:16:29.318005,Groceries,Vendor_Groceries_1,-96.67,Expense,116.0,0.33
304,2025-10-26 09:56:29.318005,Dining,Vendor_Dining_1,-46.72,Expense,70.08,0.28
305,2025-10-27 17:33:29.318005,Transportation,Vendor_Transportation_2,-38.89,Expense,194.45,0.11
307,2025-10-27 20:59:29.318005,Groceries,Vendor_Groceries_5,-60.21,Expense,72.25,0.79
306,2025-10-27 21:40:29.318005,Dining,Vendor_Dining_3,-77.45,Expense,116.18,0.55
309,2025-10-28 15:22:29.318005,Groceries,Vendor_Groceries_2,-66.87,Expense,80.24,0.13
308,2025-10-28 18:56:29.318005,Healthcare,Vendor_Healthcare_5,-204.35,Expense,20.44,0.65
311,2025-10-29 12:33:29.318005,Groceries,Vendor_Groceries_5,-74.47,Expense,89.36,0.53
310,2025-10-29 21:12:29.318005,Dining,Vendor_Dining_4,-83.77,Expense,125.66,0.23
312,2025-10-31 16:53:29.318005,Groceries,Vendor_Groceries_4,-122.27,Expense,146.72,0.73
314,2025-11-01 17:02:29.318005,Groceries,Vendor_Groceries_4,-108.97,Expense,130.76,0.03
313,2025-11-01 19:58:29.318005,Groceries,Vendor_Groceries_1,-68.18,Expense,81.82,0.82
315,2025-11-01 23:07:29.318005,Income,Employer INC,5500.0,Income,0.0,0.0
316,2025-11-01 23:07:29.318005,Subscriptions,Netflix,-15.99,Expense,1.6,0.01
317,2025-11-01 23:07:29.318005,Subscriptions,Adobe,-56.99,Expense,5.7,0.01
318,2025-11-01 23:07:29.318005,Subscriptions,Gym,-45.0,Expense,4.5,0.0
319,2025-11-01 23:07:29.318005,Housing,Property Management,-1800.0,Expense,900.0,0.0
321,2025-11-02 19:06:29.318005,Groceries,Vendor_Groceries_4,-83.79,Expense,100.55,0.21
320,2025-11-02 19:22:29.318005,Groceries,Vendor_Groceries_4,-55.91,Expense,67.09,0.09
322,2025-11-03 16:02:29.318005,Entertainment,Vendor_Entertainment_3,-52.98,Expense,15.89,0.02
323,2025-11-04 19:29:29.318005,Groceries,Vendor_Groceries_4,-60.47,Expense,72.56,0.53
324,2025-11-05 13:29:29.318005,Transportation,Vendor_Transportation_2,-57.04,Expense,285.2,0.96
325,2025-11-06 11:45:29.318005,Groceries,Vendor_Groceries_2,-103.02,Expense,123.62,0.98
327,2025-11-06 12:18:29.318005,Groceries,Vendor_Groceries_3,-139.95,Expense,167.94,0.05
326,2025-11-06 19:28:29.318005,Dining,Vendor_Dining_1,-99.41,Expense,149.12,0.59
328,2025-11-07 11:46:29.318005,Groceries,Vendor_Groceries_4,-81.2,Expense,97.44,0.8
329,2025-11-07 16:18:29.318005,Dining,Vendor_Dining_1,-31.47,Expense,47.2,0.53
332,2025-11-09 07:31:29.318005,Dining,Vendor_Dining_3,-49.54,Expense,74.31,0.46
331,2025-11-09 19:50:29.318005,Utilities,Vendor_Utilities_1,-234.16,Expense,585.4,0.84
330,2025-11-09 20:20:29.318005,Transportation,Vendor_Transportation_5,-53.79,Expense,268.95,0.21
333,2025-11-10 12:17:29.318005,Groceries,Vendor_Groceries_4,-138.11,Expense,165.73,0.89
334,2025-11-10 13:29:29.318005,Groceries,Vendor_Groceries_5,-106.25,Expense,127.5,0.75
337,2025-11-11 10:38:29.318005,Entertainment,Vendor_Entertainment_5,-161.92,Expense,48.58,0.08
336,2025-11-11 19:01:29.318005,Transportation,Vendor_Transportation_5,-59.57,Expense,297.85,0.43
335,2025-11-11 22:04:29.318005,Dining,Vendor_Dining_5,-31.12,Expense,46.68,0.88
339,2025-11-12 16:33:29.318005,Dining,Vendor_Dining_1,-69.31,Expense,103.97,0.69
338,2025-11-12 21:08:29.318005,Utilities,Vendor_Utilities_3,-194.51,Expense,486.27,0.49
340,2025-11-12 21:50:29.318005,Transportation,Vendor_Transportation_1,-53.86,Expense,269.3,0.14
342,2025-11-13 08:34:29.318005,Groceries,Vendor_Groceries_1,-125.3,Expense,150.36,0.7
341,2025-11-13 17:50:29.318005,Groceries,Vendor_Groceries_2,-114.53,Expense,137.44,0.47
344,2025-11-14 14:11:29.318005,Entertainment,Vendor_Entertainment_1,-24.92,Expense,7.48,0.08
343,2025-11-14 20:46:29.318005,Dining,Vendor_Dining_3,-44.99,Expense,67.48,0.01
346,2025-11-16 12:57:29.318005,Groceries,Vendor_Groceries_2,-72.93,Expense,87.52,0.07
347,2025-11-16 13:17:29.318005,Transportation,Vendor_Transportation_5,-78.45,Expense,392.25,0.55
345,2025-11-16 13:19:29.318005,Transportation,Vendor_Transportation_5,-31.87,Expense,159.35,0.13
348,2025-11-17 18:40:29.318005,Healthcare,Vendor_Healthcare_1,-266.59,Expense,26.66,0.41
349,2025-11-18 07:29:29.318005,Groceries,Vendor_Groceries_2,-53.22,Expense,63.86,0.78
350,2025-11-19 18:47:29.318005,Groceries,Vendor_Groceries_1,-64.25,Expense,77.1,0.75
351,2025-11-20 16:50:29.318005,Groceries,Vendor_Groceries_5,-76.7,Expense,92.04,0.3
353,2025-11-21 11:11:29.318005,Utilities,Vendor_Utilities_1,-285.36,Expense,713.4,0.64
352,2025-11-21 11:24:29.318005,Shopping,Vendor_Shopping_1,-624.36,Expense,1248.72,0.64
354,2025-11-21 14:24:29.318005,Healthcare,Vendor_Healthcare_5,-243.6,Expense,24.36,0.4
356,2025-11-22 16:52:29.318005,Groceries,Vendor_Groceries_4,-63.74,Expense,76.49,0.26
355,2025-11-22 16:54:29.318005,Healthcare,Vendor_Healthcare_3,-69.07,Expense,6.91,0.93
358,2025-11-24 12:47:29.318005,Dining,Vendor_Dining_3,-67.24,Expense,100.86,0.76
359,2025-11-24 13:39:29.318005,Groceries,Vendor_Groceries_4,-115.75,Expense,138.9,0.25
357,2025-11-24 17:47:29.318005,Dining,Vendor_Dining_3,-68.23,Expense,102.34,0.77
362,2025-11-25 09:28:29.318005,Dining,Vendor_Dining_5,-39.67,Expense,59.51,0.33
360,2025-11-25 16:01:29.318005,Groceries,Vendor_Groceries_2,-58.61,Expense,70.33,0.39
361,2025-11-25 18:06:29.318005,Dining,Vendor_Dining_5,-96.73,Expense,145.09,0.27
364,2025-11-26 15:41:29.318005,Healthcare,Vendor_Healthcare_5,-312.12,Expense,31.21,0.88
363,2025-11-26 16:36:29.318005,Groceries,Vendor_Groceries_2,-109.19,Expense,131.03,0.81
365,2025-11-27 08:46:29.318005,Groceries,Vendor_Groceries_1,-105.82,Expense,126.98,0.18
366,2025-11-27 09:51:29.318005,Dining,Vendor_Dining_4,-87.71,Expense,131.56,0.29
368,2025-11-28 11:45:29.318005,Utilities,Vendor_Utilities_4,-258.6,Expense,646.5,0.4
367,2025-11-28 17:00:29.318005,Groceries,Vendor_Groceries_4,-93.79,Expense,112.55,0.21
369,2025-11-28 19:11:29.318005,Groceries,Vendor_Groceries_1,-102.3,Expense,122.76,0.7
370,2025-11-29 17:40:29.318005,Entertainment,Vendor_Entertainment_2,-119.69,Expense,35.91,0.31
371,2025-11-30 19:05:29.318005,Groceries,Vendor_Groceries_5,-65.53,Expense,78.64,0.47
372,2025-12-01 10:27:29.318005,Transportation,Vendor_Transportation_4,-58.19,Expense,290.95,0.81
377,2025-12-01 23:07:29.318005,Housing,Property Management,-1800.0,Expense,900.0,0.0
375,2025-12-01 23:07:29.318005,Subscriptions,Adobe,-58.99,Expense,5.9,0.01
376,2025-12-01 23:07:29.318005,Subscriptions,Gym,-45.0,Expense,4.5,0.0
373,2025-12-01 23:07:29.318005,Income,Employer INC,5500.0,Income,0.0,0.0
374,2025-12-01 23:07:29.318005,Subscriptions,Netflix,-15.99,Expense,1.6,0.01
378,2025-12-03 15:26:29.318005,Transportation,Vendor_Transportation_1,-29.12,Expense,145.6,0.88
379,2025-12-03 19:49:29.318005,Utilities,Vendor_Utilities_5,-163.02,Expense,407.55,0.98
380,2025-12-03 22:05:29.318005,Groceries,Vendor_Groceries_3,-117.42,Expense,140.9,0.58
381,2025-12-05 18:04:29.318005,Transportation,Vendor_Transportation_2,-21.39,Expense,106.95,0.61
383,2025-12-05 19:14:29.318005,Healthcare,Vendor_Healthcare_5,-258.99,Expense,25.9,0.01
382,2025-12-05 19:37:29.318005,Utilities,Vendor_Utilities_2,-269.32,Expense,673.3,0.68
384,2025-12-06 16:03:29.318005,Dining,Vendor_Dining_2,-49.84,Expense,74.76,0.16
385,2025-12-06 19:08:29.318005,Entertainment,Vendor_Entertainment_4,-71.12,Expense,21.34,0.88
386,2025-12-06 21:12:29.318005,Dining,Vendor_Dining_2,-31.37,Expense,47.05,0.63
387,2025-12-08 14:49:29.318005,Shopping,Vendor_Shopping_2,-260.38,Expense,520.76,0.62
388,2025-12-08 19:43:29.318005,Transportation,Vendor_Transportation_5,-38.2,Expense,191.0,0.8
389,2025-12-09 18:36:29.318005,Dining,Vendor_Dining_4,-55.84,Expense,83.76,0.16
390,2025-12-10 09:00:29.318005,Transportation,Vendor_Transportation_2,-48.29,Expense,241.45,0.71
391,2025-12-10 20:16:29.318005,Dining,Vendor_Dining_3,-52.3,Expense,78.45,0.7
392,2025-12-11 19:26:29.318005,Transportation,Vendor_Transportation_5,-55.3,Expense,276.5,0.7
394,2025-12-12 09:01:29.318005,Transportation,Vendor_Transportation_5,-74.95,Expense,374.75,0.05
393,2025-12-12 09:33:29.318005,Transportation,Vendor_Transportation_5,-47.52,Expense,237.6,0.48
395,2025-12-12 19:15:29.318005,Dining,Vendor_Dining_1,-86.85,Expense,130.27,0.15
398,2025-12-13 07:24:29.318005,Utilities,Vendor_Utilities_2,-180.1,Expense,450.25,0.9
396,2025-12-13 11:39:29.318005,Transportation,Vendor_Transportation_1,-42.11,Expense,210.55,0.89
397,2025-12-13 11:39:29.318005,Entertainment,Vendor_Entertainment_3,-96.34,Expense,28.9,0.66
399,2025-12-14 21:49:29.318005,Shopping,Vendor_Shopping_4,-229.29,Expense,458.58,0.71
400,2025-12-15 12:31:29.318005,Transportation,Vendor_Transportation_2,-73.19,Expense,365.95,0.81
401,2025-12-15 18:21:29.318005,Utilities,Vendor_Utilities_1,-205.6,Expense,514.0,0.4
402,2025-12-15 18:43:29.318005,Transportation,Vendor_Transportation_1,-70.99,Expense,354.95,0.01
404,2025-12-20 08:02:29.318005,Utilities,Vendor_Utilities_3,-184.54,Expense,461.35,0.46
403,2025-12-20 11:58:29.318005,Transportation,Vendor_Transportation_3,-49.52,Expense,247.6,0.48
406,2025-12-21 16:35:29.318005,Transportation,Vendor_Transportation_1,-49.85,Expense,249.25,0.15
405,2025-12-21 20:37:29.318005,Healthcare,Vendor_Healthcare_5,-389.54,Expense,38.95,0.46
407,2025-12-22 21:55:29.318005,Groceries,Vendor_Groceries_1,-60.62,Expense,72.74,0.38
408,2025-12-23 16:04:29.318005,Transportation,Vendor_Transportation_4,-28.01,Expense,140.05,0.99
409,2025-12-23 17:59:29.318005,Utilities,Vendor_Utilities_2,-290.79,Expense,726.98,0.21
410,2025-12-24 22:03:29.318005,Transportation,Vendor_Transportation_4,-33.52,Expense,167.6,0.48
411,2025-12-25 15:50:29.318005,Groceries,Vendor_Groceries_5,-92.95,Expense,111.54,0.05
412,2025-12-25 17:40:29.318005,Shopping,Vendor_Shopping_1,-85.53,Expense,171.06,0.47
413,2025-12-27 15:52:29.318005,Transportation,Vendor_Transportation_5,-67.28,Expense,336.4,0.72
414,2025-12-27 16:43:29.318005,Groceries,Vendor_Groceries_5,-146.85,Expense,176.22,0.15
416,2025-12-28 16:17:29.318005,Dining,Vendor_Dining_4,-91.81,Expense,137.72,0.19
415,2025-12-28 16:56:29.318005,Dining,Vendor_Dining_2,-60.91,Expense,91.36,0.09
417,2025-12-29 09:46:29.318005,Groceries,Vendor_Groceries_3,-69.06,Expense,82.87,0.94
418,2025-12-29 19:29:29.318005,Utilities,Vendor_Utilities_4,-289.25,Expense,723.12,0.75
420,2025-12-30 13:56:29.318005,Entertainment,Vendor_Entertainment_5,-149.87,Expense,44.96,0.13
419,2025-12-30 14:47:29.318005,Transportation,Vendor_Transportation_3,-78.58,Expense,392.9,0.42
421,2025-12-30 16:06:29.318005,Groceries,Vendor_Groceries_2,-81.86,Expense,98.23,0.14
424,2025-12-31 09:44:29.318005,Transportation,Vendor_Transportation_2,-23.86,Expense,119.3,0.14
422,2025-12-31 11:46:29.318005,Groceries,Vendor_Groceries_5,-69.85,Expense,83.82,0.15
423,2025-12-31 18:21:29.318005,Shopping,Vendor_Shopping_2,-175.97,Expense,351.94,0.03
428,2026-01-01 23:07:29.318005,Subscriptions,Gym,-45.0,Expense,4.5,0.0
427,2026-01-01 23:07:29.318005,Subscriptions,Adobe,-58.99,Expense,5.9,0.01
429,2026-01-01 23:07:29.318005,Housing,Property Management,-1800.0,Expense,900.0,0.0
425,2026-01-01 23:07:29.318005,Income,Employer INC,5500.0,Income,0.0,0.0
426,2026-01-01 23:07:29.318005,Subscriptions,Netflix,-15.99,Expense,1.6,0.01
430,2026-01-02 07:17:29.318005,Transportation,Vendor_Transportation_1,-47.93,Expense,239.65,0.07
431,2026-01-02 19:21:29.318005,Dining,Vendor_Dining_4,-42.37,Expense,63.55,0.63
433,2026-01-03 10:46:29.318005,Entertainment,Vendor_Entertainment_3,-52.48,Expense,15.74,0.52
432,2026-01-03 15:50:29.318005,Groceries,Vendor_Groceries_2,-91.52,Expense,109.82,0.48
434,2026-01-03 17:50:29.318005,Entertainment,Vendor_Entertainment_2,-117.48,Expense,35.24,0.52
436,2026-01-04 09:04:29.318005,Utilities,Vendor_Utilities_2,-288.4,Expense,721.0,0.6
435,2026-01-04 17:38:29.318005,Groceries,Vendor_Groceries_5,-89.53,Expense,107.44,0.47
437,2026-01-05 11:12:29.318005,Entertainment,Vendor_Entertainment_3,-160.43,Expense,48.13,0.57
439,2026-01-08 14:42:29.318005,Groceries,Vendor_Groceries_5,-85.14,Expense,102.17,0.86
438,2026-01-08 15:16:29.318005,Groceries,Vendor_Groceries_4,-60.74,Expense,72.89,0.26
440,2026-01-08 16:05:29.318005,Entertainment,Vendor_Entertainment_4,-74.45,Expense,22.34,0.55
443,2026-01-10 15:03:29.318005,Groceries,Vendor_Groceries_4,-146.47,Expense,175.76,0.53
442,2026-01-10 16:39:29.318005,Groceries,Vendor_Groceries_2,-86.4,Expense,103.68,0.6
441,2026-01-10 17:46:29.318005,Groceries,Vendor_Groceries_1,-103.11,Expense,123.73,0.89
444,2026-01-11 07:35:29.318005,Dining,Vendor_Dining_5,-96.54,Expense,144.81,0.46
445,2026-01-12 17:13:29.318005,Transportation,Vendor_Transportation_1,-34.94,Expense,174.7,0.06
446,2026-01-13 10:00:29.318005,Utilities,Vendor_Utilities_1,-116.41,Expense,291.02,0.59
447,2026-01-14 09:34:29.318005,Groceries,Vendor_Groceries_4,-130.18,Expense,156.22,0.82
448,2026-01-14 17:50:29.318005,Utilities,Vendor_Utilities_2,-191.4,Expense,478.5,0.6
449,2026-01-15 08:58:29.318005,Transportation,Vendor_Transportation_1,-58.76,Expense,293.8,0.24
450,2026-01-15 09:07:29.318005,Healthcare,Vendor_Healthcare_4,-246.57,Expense,24.66,0.43
451,2026-01-16 13:03:29.318005,Transportation,Vendor_Transportation_4,-35.67,Expense,178.35,0.33
453,2026-01-17 14:44:29.318005,Groceries,Vendor_Groceries_4,-85.93,Expense,103.12,0.07
452,2026-01-17 20:00:29.318005,Transportation,Vendor_Transportation_1,-75.83,Expense,379.15,0.17
454,2026-01-18 17:18:29.318005,Dining,Vendor_Dining_4,-34.67,Expense,52.01,0.33
456,2026-01-19 08:26:29.318005,Transportation,Vendor_Transportation_3,-61.01,Expense,305.05,0.99
455,2026-01-19 13:12:29.318005,Utilities,Vendor_Utilities_3,-200.87,Expense,502.18,0.13
457,2026-01-20 08:10:29.318005,Groceries,Vendor_Groceries_3,-119.03,Expense,142.84,0.97
458,2026-01-20 15:16:29.318005,Groceries,Vendor_Groceries_1,-51.93,Expense,62.32,0.07
459,2026-01-22 14:55:29.318005,Shopping,Vendor_Shopping_3,-150.82,Expense,301.64,0.18
460,2026-01-22 20:53:29.318005,Transportation,Vendor_Transportation_5,-64.82,Expense,324.1,0.18
461,2026-01-25 15:20:29.318005,Groceries,Vendor_Groceries_4,-147.25,Expense,176.7,0.75
463,2026-01-28 09:58:29.318005,Groceries,Vendor_Groceries_5,-111.09,Expense,133.31,0.91
462,2026-01-28 19:01:29.318005,Groceries,Vendor_Groceries_4,-126.66,Expense,151.99,0.34
465,2026-01-29 09:30:29.318005,Groceries,Vendor_Groceries_4,-147.4,Expense,176.88,0.6
464,2026-01-29 20:59:29.318005,Groceries,Vendor_Groceries_3,-93.67,Expense,112.4,0.33
466,2026-01-31 12:05:29.318005,Groceries,Vendor_Groceries_1,-57.94,Expense,69.53,0.06
467,2026-02-01 23:07:29.318005,Income,Employer INC,5500.0,Income,0.0,0.0
468,2026-02-01 23:07:29.318005,Subscriptions,Netflix,-15.99,Expense,1.6,0.01
469,2026-02-01 23:07:29.318005,Subscriptions,Adobe,-58.99,Expense,5.9,0.01
470,2026-02-01 23:07:29.318005,Subscriptions,Gym,-45.0,Expense,4.5,0.0
471,2026-02-01 23:07:29.318005,Housing,Property Management,-1800.0,Expense,900.0,0.0
472,2026-02-03 19:25:29.318005,Dining,Vendor_Dining_2,-50.14,Expense,75.21,0.86
474,2026-02-05 07:28:29.318005,Dining,Vendor_Dining_3,-59.33,Expense,89.0,0.67
473,2026-02-05 15:39:29.318005,Transportation,Vendor_Transportation_5,-66.94,Expense,334.7,0.06
475,2026-02-08 11:55:29.318005,Dining,Vendor_Dining_3,-38.21,Expense,57.31,0.79
476,2026-02-08 18:29:29.318005,Dining,Vendor_Dining_4,-97.51,Expense,146.27,0.49
478,2026-02-09 12:05:29.318005,Dining,Vendor_Dining_5,-95.2,Expense,142.8,0.8
477,2026-02-09 20:05:29.318005,Groceries,Vendor_Groceries_2,-109.89,Expense,131.87,0.11
479,2026-02-11 12:03:29.318005,Groceries,Vendor_Groceries_5,-80.72,Expense,96.86,0.28
481,2026-02-16 13:55:29.318005,Groceries,Vendor_Groceries_2,-57.59,Expense,69.11,0.41
482,2026-02-16 14:54:29.318005,Groceries,Vendor_Groceries_4,-78.66,Expense,94.39,0.34
480,2026-02-16 19:48:29.318005,Groceries,Vendor_Groceries_4,-127.64,Expense,153.17,0.36
483,2026-02-18 08:49:29.318005,Dining,Vendor_Dining_4,-44.46,Expense,66.69,0.54
484,2026-02-18 13:49:29.318005,Entertainment,Vendor_Entertainment_2,-159.31,Expense,47.79,0.69
485,2026-02-19 10:11:29.318005,Groceries,Vendor_Groceries_2,-69.2,Expense,83.04,0.8
486,2026-02-19 18:04:29.318005,Utilities,Vendor_Utilities_2,-170.64,Expense,426.6,0.36
487,2026-02-20 13:23:29.318005,Entertainment,Vendor_Entertainment_3,-196.19,Expense,58.86,0.81
489,2026-02-20 15:05:29.318005,Groceries,Vendor_Groceries_4,-149.1,Expense,178.92,0.9
488,2026-02-20 18:00:29.318005,Utilities,Vendor_Utilities_3,-161.32,Expense,403.3,0.68
490,2026-02-21 12:31:29.318005,Transportation,Vendor_Transportation_5,-51.52,Expense,257.6,0.48
491,2026-02-22 08:01:29.318005,Dining,Vendor_Dining_2,-84.89,Expense,127.34,0.11
492,2026-02-24 11:49:29.318005,Groceries,Vendor_Groceries_5,-124.92,Expense,149.9,0.08
493,2026-02-26 16:58:29.318005,Entertainment,Vendor_Entertainment_5,-120.01,Expense,36.0,0.99
494,2026-02-26 17:33:29.318005,Utilities,Vendor_Utilities_4,-259.94,Expense,649.85,0.06
495,2026-02-26 18:09:29.318005,Shopping,Vendor_Shopping_5,-260.21,Expense,520.42,0.79
498,2026-02-27 09:13:29.318005,Groceries,Vendor_Groceries_1,-108.65,Expense,130.38,0.35
496,2026-02-27 11:27:29.318005,Transportation,Vendor_Transportation_4,-33.39,Expense,166.95,0.61
497,2026-02-27 20:24:29.318005,Transportation,Vendor_Transportation_4,-54.18,Expense,270.9,0.82
499,2026-03-01 18:54:29.318005,Transportation,Vendor_Transportation_3,-73.99,Expense,369.95,0.01
500,2026-03-01 23:07:29.318005,Income,Employer INC,5500.0,Income,0.0,0.0
501,2026-03-01 23:07:29.318005,Subscriptions,Netflix,-15.99,Expense,1.6,0.01
502,2026-03-01 23:07:29.318005,Subscriptions,Adobe,-58.99,Expense,5.9,0.01
503,2026-03-01 23:07:29.318005,Subscriptions,Gym,-45.0,Expense,4.5,0.0
504,2026-03-01 23:07:29.318005,Housing,Property Management,-1800.0,Expense,900.0,0.0
505,2026-03-02 08:21:29.318005,Dining,Vendor_Dining_4,-91.54,Expense,137.31,0.46
506,2026-03-02 10:53:29.318005,Entertainment,Vendor_Entertainment_3,-100.7,Expense,30.21,0.3
507,2026-03-02 14:25:29.318005,Dining,Vendor_Dining_3,-74.52,Expense,111.78,0.48
509,2026-03-05 08:05:29.318005,Transportation,Vendor_Transportation_1,-58.05,Expense,290.25,0.95
508,2026-03-05 10:29:29.318005,Healthcare,Vendor_Healthcare_3,-387.99,Expense,38.8,0.01
511,2026-03-08 08:06:29.318005,Transportation,Vendor_Transportation_4,-21.55,Expense,107.75,0.45
510,2026-03-08 19:43:29.318005,Healthcare,Vendor_Healthcare_1,-411.98,Expense,41.2,0.02
513,2026-03-09 07:09:29.318005,Dining,Vendor_Dining_3,-45.26,Expense,67.89,0.74
512,2026-03-09 13:01:29.318005,Utilities,Vendor_Utilities_4,-207.74,Expense,519.35,0.26
514,2026-03-09 13:47:29.318005,Shopping,Vendor_Shopping_5,-289.75,Expense,579.5,0.25
515,2026-03-11 14:18:29.318005,Entertainment,Vendor_Entertainment_1,-153.73,Expense,46.12,0.27
517,2026-03-13 13:33:29.318005,Groceries,Vendor_Groceries_3,-143.55,Expense,172.26,0.45
516,2026-03-13 15:08:29.318005,Dining,Vendor_Dining_2,-36.47,Expense,54.7,0.53
519,2026-03-15 12:57:29.318005,Utilities,Vendor_Utilities_1,-285.44,Expense,713.6,0.56
518,2026-03-15 16:21:29.318005,Shopping,Vendor_Shopping_2,-179.96,Expense,359.92,0.04
520,2026-03-15 20:07:29.318005,Dining,Vendor_Dining_3,-37.18,Expense,55.77,0.82
523,2026-03-16 11:45:29.318005,Groceries,Vendor_Groceries_2,-120.13,Expense,144.16,0.87
522,2026-03-16 16:07:29.318005,Transportation,Vendor_Transportation_1,-30.46,Expense,152.3,0.54
521,2026-03-16 20:49:29.318005,Dining,Vendor_Dining_3,-73.65,Expense,110.48,0.35
526,2026-03-17 08:58:29.318005,Dining,Vendor_Dining_5,-97.04,Expense,145.56,0.96
524,2026-03-17 16:09:29.318005,Groceries,Vendor_Groceries_1,-80.6,Expense,96.72,0.4
525,2026-03-17 20:37:29.318005,Transportation,Vendor_Transportation_1,-47.22,Expense,236.1,0.78
528,2026-03-20 07:15:29.318005,Healthcare,Vendor_Healthcare_3,-172.03,Expense,17.2,0.97
527,2026-03-20 14:18:29.318005,Dining,Vendor_Dining_4,-84.24,Expense,126.36,0.76
529,2026-03-20 18:56:29.318005,Healthcare,Vendor_Healthcare_1,-350.74,Expense,35.07,0.26
530,2026-03-21 11:22:29.318005,Entertainment,Vendor_Entertainment_5,-137.29,Expense,41.19,0.71
532,2026-03-21 12:45:29.318005,Utilities,Vendor_Utilities_2,-252.34,Expense,630.85,0.66
531,2026-03-21 17:00:29.318005,Healthcare,Vendor_Healthcare_4,-312.98,Expense,31.3,0.02
533,2026-03-22 13:51:29.318005,Transportation,Vendor_Transportation_5,-33.44,Expense,167.2,0.56
534,2026-03-23 21:54:29.318005,Dining,Vendor_Dining_5,-61.57,Expense,92.36,0.43
535,2026-03-24 09:52:29.318005,Entertainment,Vendor_Entertainment_4,-188.01,Expense,56.4,0.99
537,2026-03-25 12:33:29.318005,Transportation,Vendor_Transportation_1,-67.77,Expense,338.85,0.23
536,2026-03-25 18:49:29.318005,Utilities,Vendor_Utilities_3,-270.13,Expense,675.33,0.87
538,2026-03-26 11:55:29.318005,Groceries,Vendor_Groceries_1,-59.83,Expense,71.8,0.17
539,2026-03-26 13:24:29.318005,Entertainment,Vendor_Entertainment_2,-108.74,Expense,32.62,0.26
540,2026-03-29 15:18:29.318005,Shopping,Vendor_Shopping_2,-72.79,Expense,145.58,0.21
541,2026-03-29 20:51:29.318005,Transportation,Vendor_Transportation_4,-62.57,Expense,312.85,0.43
542,2026-03-30 08:49:29.318005,Transportation,Vendor_Transportation_1,-70.65,Expense,353.25,0.35
543,2026-03-30 13:20:29.318005,Transportation,Vendor_Transportation_4,-25.79,Expense,128.95,0.21
